code_comptable,bank_count,uni_count,mall_count,residential_count,population_radius,lat,lon
26104,0.0,0.0,0.0,0.0,126,35.4939002990723,2.3726019859314
26106,0.0,0.0,0.0,0.0,700,36.1520538330078,3.25
26108,0.0,0.0,0.0,0.0,419,36.1526527404785,2.45595502853394
26109,0.0,0.0,0.0,0.0,1357,36.1712608337402,2.45354104042053
26110,0.0,0.0,0.0,0.0,602,36.1551322937012,2.46436095237732
26114,0.0,0.0,0.0,0.0,614,36.163631439209,2.46412301063538
26119,0.0,0.0,0.0,0.0,15759,36.27354,2.71695
26200,0.0,0.0,0.0,0.0,864,36.1707954406738,3.29402589797974
26204,0.0,0.0,0.0,0.0,245,36.0817985534668,3.23320007324219
26206,0.0,0.0,0.0,0.0,1692,36.2145538330078,2.4600989818573
26207,0.0,0.0,0.0,0.0,310,35.5653228759766,2.49203109741211
26209,0.0,0.0,0.0,0.0,530,36.0642356872559,3.00473093986511
26210,0.0,0.0,0.0,0.0,287,35.5815467834473,3.21055603027344
26211,0.0,0.0,0.0,0.0,481,35.3237991333008,2.36220002174377
26212,0.0,0.0,0.0,0.0,1814,36.1928482055664,2.41123294830322
26300,0.0,0.0,0.0,0.0,22,36.0821685791016,2.54407095909119
26302,0.0,0.0,0.0,0.0,303,35.5541152954102,3.17307496070862
26304,0.0,0.0,0.0,0.0,51,36.1555328369141,3.01473093032837
26306,0.0,0.0,0.0,0.0,380,35.5157165527344,2.53086996078491
26307,0.0,0.0,0.0,0.0,1090,36.213695526123,3.21237707138062
26309,0.0,0.0,0.0,0.0,789,35.4215354919434,2.50370502471924
26310,0.0,0.0,0.0,0.0,694,36.0726852416992,3.15427303314209
26313,0.0,0.0,0.0,0.0,303,35.3399505615234,2.21312594413757
26317,0.0,0.0,0.0,0.0,120,35.5801658630371,2.31509900093079
26400,0.0,0.0,0.0,0.0,110,35.531005859375,2.44584107398987
26401,0.0,0.0,0.0,0.0,481,36.1353340148926,2.33522391319275
26402,0.0,0.0,0.0,0.0,3592,35.9113998413086,2.71667003631592
26404,0.0,0.0,0.0,0.0,2133,36.2505836486816,3.12563896179199
26405,0.0,0.0,0.0,0.0,460,36.1129264831543,3.14051389694214
26406,0.0,0.0,0.0,0.0,414,36.150936126709,3.09281206130981
26410,0.0,0.0,0.0,0.0,101,36.061897277832,2.42507910728455
26411,0.0,0.0,0.0,0.0,1084,36.1758613586426,2.46078896522522
26412,0.0,0.0,0.0,0.0,66,36.0141448974609,3.81625008583069
26413,0.0,0.0,0.0,0.0,397,35.5101623535156,3.28075695037842
26416,0.0,0.0,0.0,0.0,682,36.1538925170898,2.46237707138062
26418,0.0,0.0,0.0,0.0,118,35.5243148803711,2.44574809074402
26420,0.0,0.0,0.0,0.0,694,36.1207542419434,2.46313405036926
26500,0.0,0.0,0.0,0.0,493,36.1332015991211,3.18210005760193
26502,0.0,0.0,0.0,0.0,8,36.0747985839844,2.56073307991028
26507,0.0,0.0,0.0,0.0,187,36.1655502319336,3.05538702011108
26508,0.0,0.0,0.0,0.0,162,36.035099029541,3.20098996162415
26509,0.0,0.0,0.0,0.0,112,35.4758491516113,3.09332609176636
26511,0.0,0.0,0.0,0.0,8,36.0834999084473,2.55170011520386
26600,0.0,0.0,0.0,0.0,39,35.5324172973633,3.09110903739929
26603,0.0,0.0,0.0,0.0,205,35.5617332458496,3.24173188209534
26604,0.0,0.0,0.0,0.0,503,36.1307983398438,2.52448296546936
26605,0.0,0.0,0.0,0.0,198,35.5614204406738,2.29510092735291
26606,0.0,0.0,0.0,0.0,146,35.4937133789062,2.27121901512146
26609,0.0,0.0,0.0,0.0,177,35.5930519104004,3.15219306945801
26610,0.0,0.0,0.0,0.0,302,36.2809371948242,3.1756420135498
26612,0.0,0.0,0.0,0.0,103,35.5315170288086,2.45347690582275
26613,0.0,0.0,0.0,0.0,561,36.155101776123,2.47469091415405
26615,0.0,0.0,0.0,0.0,2183,35.736397295522245,3.084688971255053
26701,0.0,0.0,0.0,0.0,87,36.0416946411133,2.54104399681091
26702,0.0,0.0,0.0,0.0,279,35.5500679016113,2.4248480796814
26703,0.0,0.0,0.0,0.0,1331,36.1629066467285,2.43008899688721
26704,0.0,0.0,0.0,0.0,95,35.5341300964355,2.45082402229309
26706,0.0,0.0,0.0,0.0,471,35.5519866943359,3.33459401130676
26707,0.0,0.0,0.0,0.0,239,35.5108985900879,2.50219988822937
26708,0.0,0.0,0.0,0.0,94,36.0004348754883,2.540766954422
26709,0.0,0.0,0.0,0.0,573,36.0924110412598,3.08254504203796
26711,0.0,0.0,0.0,0.0,283,36.0723419189453,2.48574090003967
26801,0.0,0.0,0.0,0.0,668,36.1337738037109,2.38014793395996
26802,0.0,0.0,0.0,0.0,524,35.5259704589844,2.56049203872681
26804,0.0,0.0,0.0,0.0,879,36.1631546020508,3.18248295783997
27101,0.0,0.0,0.0,0.0,29941,35.945059,0.08921
27103,0.0,0.0,0.0,0.0,678,35.86655,0.03803
27307,0.0,0.0,0.0,0.0,4774,35.8372794,0.1693314
27316,0.0,0.0,0.0,0.0,9878,34.041387,0.091316
28100,0.0,0.0,0.0,0.0,4218,35.4220962524414,4.32125806808472
28102,0.0,0.0,0.0,0.0,4179,35.4219932556152,4.32469606399536
28103,0.0,0.0,0.0,0.0,43,35.4757843017578,4.32591199874878
28105,0.0,0.0,0.0,0.0,1348,35.4310264587402,4.31206321716309
28107,0.0,0.0,0.0,0.0,4044,35.4258804321289,4.32144403457642
28108,0.0,0.0,0.0,0.0,204,35.4339485168457,4.30243396759033
28109,0.0,0.0,0.0,0.0,1602,35.4256172180176,4.31323623657227
28112,0.0,0.0,0.0,0.0,156,35.44287109375,4.30531406402588
28115,0.0,0.0,0.0,0.0,311,35.4414291381836,4.31549692153931
28116,0.0,0.0,0.0,0.0,638,35.4030990600586,4.27110004425049
28205,0.0,0.0,0.0,0.0,5495,35.527774,5.1546938
28207,0.0,0.0,0.0,0.0,247,35.4152984619141,4.3762001991272
28211,0.0,0.0,0.0,0.0,27,35.4652099609375,4.41356611251831
28212,0.0,0.0,0.0,0.0,29,35.4619026184082,4.45116996765137
28213,0.0,0.0,0.0,0.0,29,35.4640998840332,4.45139980316162
28215,0.0,0.0,0.0,0.0,23,35.4111976623535,4.44332981109619
28305,0.0,0.0,0.0,0.0,236,35.45671815,4.102740246151281
28306,0.0,0.0,0.0,0.0,65,35.1955795288086,4.47248411178589
28308,0.0,0.0,0.0,0.0,28,35.2021293640137,4.34143018722534
28311,0.0,0.0,0.0,0.0,837,35.1756782531738,4.10987997055054
28312,0.0,0.0,0.0,0.0,991,35.6495018005371,4.16869020462036
28315,0.0,0.0,0.0,0.0,31,35.192928314209,4.39500713348389
28316,0.0,0.0,0.0,0.0,706,35.728199005127,4.22329187393188
28319,0.0,0.0,0.0,0.0,741,35.3651917,3.825700727388949
28320,0.0,0.0,0.0,0.0,144,35.1033248901367,3.55325508117676
28321,0.0,0.0,0.0,0.0,469,35.3749961853027,4.1035680770874
28401,0.0,0.0,0.0,0.0,497,35.4024200439453,3.52585792541504
28403,0.0,0.0,0.0,0.0,1418,35.3830032348633,3.41430711746216
28405,0.0,0.0,0.0,0.0,1428,35.4026947021484,4.15471982955933
28408,0.0,0.0,0.0,0.0,472,35.5316848754883,3.46174001693726
28409,0.0,0.0,0.0,0.0,465,35.5239372253418,3.46357488632202
28410,0.0,0.0,0.0,0.0,495,35.5216827392578,3.46204090118408
28503,0.0,0.0,0.0,0.0,7582,34.9930304,4.0907504
28506,0.0,0.0,0.0,0.0,11239,35.1308796,4.0879174
28508,0.0,0.0,0.0,0.0,430,35.8519897460938,3.41395998001099
28510,0.0,0.0,0.0,0.0,4134,34.8975410461426,3.7343955039978
28512,0.0,0.0,0.0,0.0,1101,34.7341544,4.2876322
28514,0.0,0.0,0.0,0.0,804,35.8462104797363,3.41464495658875
28518,0.0,0.0,0.0,0.0,15297,35.14415,3.68361
28604,0.0,0.0,0.0,0.0,1589,35.3656272888184,4.3038330078125
28605,0.0,0.0,0.0,0.0,1172,35.5934867858887,4.27497911453247
28606,0.0,0.0,0.0,0.0,8033,35.9822568,4.188425
28607,0.0,0.0,0.0,0.0,2072,35.73144255,4.386750389935016
28608,0.0,0.0,0.0,0.0,254,35.4919509887695,4.16548490524292
28609,0.0,0.0,0.0,0.0,181,35.5435180664062,4.15231990814209
28611,0.0,0.0,0.0,0.0,264,35.4758148193359,4.26794004440308
28612,0.0,0.0,0.0,0.0,532,35.4111976623535,4.22502517700195
28701,0.0,0.0,0.0,0.0,963,35.5519981384277,4.50718021392822
29200,0.0,0.0,0.0,0.0,1847,35.3132972717285,0.0483280010521412
29201,0.0,0.0,0.0,0.0,13704,35.4811859130859,0.244688004255295
29202,0.0,0.0,0.0,0.0,2494,35.2851219177246,-0.144579395651817
29203,0.0,0.0,0.0,0.0,1654,35.3459167480469,0.0380790010094643
29204,0.0,0.0,0.0,0.0,8381,35.4595413208008,-0.0078600002452731
29207,0.0,0.0,0.0,0.0,389,35.2932624816895,0.0777430012822151
29208,0.0,0.0,0.0,0.0,153,35.407958984375,0.0516990013420582
29209,0.0,0.0,0.0,0.0,7845,35.3152122497559,0.0740469992160797
29210,0.0,0.0,0.0,0.0,7907,35.3802604675293,0.0933509990572929
29213,0.0,0.0,0.0,0.0,1427,35.2934341430664,0.158996000885963
29214,0.0,0.0,0.0,0.0,1013,35.4378890991211,0.206630006432533
29300,0.0,0.0,0.0,0.0,54034,35.4148406982422,0.328642010688782
29303,0.0,0.0,0.0,0.0,2966,35.3932228088379,0.577118992805481
29304,0.0,0.0,0.0,0.0,16175,35.5160942077637,0.302487999200821
29305,0.0,0.0,0.0,0.0,649,35.3724822998047,0.420886993408203
29306,0.0,0.0,0.0,0.0,1636,35.5434913635254,0.403286993503571
29307,0.0,0.0,0.0,0.0,7340,35.4622001647949,0.296137005090714
29308,0.0,0.0,0.0,0.0,1292,35.2531585693359,0.380775988101959
29309,0.0,0.0,0.0,0.0,2574,35.5394897460938,0.371625989675522
29310,0.0,0.0,0.0,0.0,11902,35.4557418823242,0.685728013515472
29311,0.0,0.0,0.0,0.0,3070,35.3259010314941,0.315750002861023
29312,0.0,0.0,0.0,0.0,1974,35.2904968261719,0.473737001419067
29313,0.0,0.0,0.0,0.0,38059,35.4152450561523,0.315961003303528
29314,0.0,0.0,0.0,0.0,7110,35.3324928283691,0.341250002384186
29315,0.0,0.0,0.0,0.0,7459,35.4560317993164,0.394804000854492
29316,0.0,0.0,0.0,0.0,1369,35.4431838989258,0.524101972579956
29317,0.0,0.0,0.0,0.0,46317,35.4178581237793,0.335325002670288
29318,0.0,0.0,0.0,0.0,1937,35.4474258422852,0.601620018482208
29320,0.0,0.0,0.0,0.0,875,35.2047691345215,0.566417992115021
29321,0.0,0.0,0.0,0.0,11172,35.4538459777832,0.684153020381927
29322,0.0,0.0,0.0,0.0,1169,35.1954498291016,0.399100989103317
29323,0.0,0.0,0.0,0.0,30538,35.4230308532715,0.343867003917694
29324,0.0,0.0,0.0,0.0,30742,35.4230308532715,0.315925002098083
29401,0.0,0.0,0.0,0.0,729,35.6751708984375,0.219877004623413
29402,0.0,0.0,0.0,0.0,656,35.5224266052246,0.406029999256134
29403,0.0,0.0,0.0,0.0,232,35.5224266052246,0.138026997447014
29404,0.0,0.0,0.0,0.0,685,35.5637702941895,0.258163005113602
29405,0.0,0.0,0.0,0.0,1306,35.5830574035645,-0.206919997930527
29407,0.0,0.0,0.0,0.0,37008,35.4272651672363,0.317351013422012
29409,0.0,0.0,0.0,0.0,1580,35.3873672485352,0.370274990797043
29410,0.0,0.0,0.0,0.0,496,35.4302101135254,0.245038002729416
29413,0.0,0.0,0.0,0.0,890,35.5836563110352,0.268723994493484
29414,0.0,0.0,0.0,0.0,5114,35.5496292114258,-0.247777000069618
29415,0.0,0.0,0.0,0.0,225,35.586986541748,0.202049002051353
29503,0.0,0.0,0.0,0.0,5818,35.6901435852051,0.20660600066185
29505,0.0,0.0,0.0,0.0,4702,35.6549224853516,0.065929003059864
29507,0.0,0.0,0.0,0.0,6467,35.6195487976074,0.112814001739025
29508,0.0,0.0,0.0,0.0,319,35.691520690918,0.0174400005489588
29509,0.0,0.0,0.0,0.0,3327,35.6538887023926,0.0135329999029636
29510,0.0,0.0,0.0,0.0,2464,35.6433601379395,0.215819999575615
29511,0.0,0.0,0.0,0.0,1883,35.5705871582031,-0.0417720004916191
29512,0.0,0.0,0.0,0.0,2671,35.6340293884277,0.0524690002202988
29513,0.0,0.0,0.0,0.0,832,35.5313682556152,0.153054997324944
29516,0.0,0.0,0.0,0.0,907,35.5600280761719,0.0729859992861748
29602,0.0,0.0,0.0,0.0,7060,35.2249221801758,-0.0051460000686347
29603,0.0,0.0,0.0,0.0,503,35.0974998474121,0.157710000872612
29604,0.0,0.0,0.0,0.0,2727,35.0974998474121,0.355502992868423
29605,0.0,0.0,0.0,0.0,1780,35.0993461608887,0.229358002543449
29606,0.0,0.0,0.0,0.0,5698,35.3050842285156,0.127074003219604
29607,0.0,0.0,0.0,0.0,6277,35.3776702880859,0.245897993445396
29608,0.0,0.0,0.0,0.0,2154,35.1743965148926,0.298348993062973
29612,0.0,0.0,0.0,0.0,2001,35.3980751037598,0.680149018764496
29614,0.0,0.0,0.0,0.0,827,35.2207984924316,0.118066996335983
29617,0.0,0.0,0.0,0.0,3070,35.3258628845215,0.31613901257515
30203,0.0,0.0,0.0,0.0,0,32.34338985,5.340404788687302
31104,0.0,0.0,0.0,0.0,56821,35.6855583190918,-0.616684973239899
31111,0.0,0.0,0.0,0.0,87445,35.687897,-0.664641
31115,0.0,0.0,0.0,0.0,117983,35.6838188171387,-0.651090025901794
31117,0.0,0.0,0.0,0.0,106940,35.684926,-0.649482
31129,0.0,0.0,0.0,0.0,40119,35.6768531799316,-0.679090023040771
31152,0.0,0.0,0.0,0.0,43870,35.6852645874023,-0.601760029792786
31201,0.0,0.0,0.0,0.0,2403,35.622784,-0.592565
31202,0.0,0.0,0.0,0.0,12526,35.6398544311523,-0.667769014835358
31203,0.0,0.0,0.0,0.0,5215,35.718715,-0.537603
31210,0.0,0.0,0.0,0.0,4052,35.6474380493164,-0.570333003997803
31214,0.0,0.0,0.0,0.0,2847,35.5519142150879,-0.500627994537354
31215,0.0,0.0,0.0,0.0,3541,35.6153945922852,-0.736404001712799
31222,0.0,0.0,0.0,0.0,1227,35.5217475891113,-0.533501982688904
31224,0.0,0.0,0.0,0.0,3933,35.6922760009766,-0.488691985607147
31230,0.0,0.0,0.0,0.0,5087,35.690281,-0.568087
31232,0.0,0.0,0.0,0.0,19795,35.750098,-0.566713
31235,0.0,0.0,0.0,0.0,1810,35.6230773925781,-0.720079004764557
31247,0.0,0.0,0.0,0.0,6530,35.5586585998535,-0.444458991289139
31250,0.0,0.0,0.0,0.0,7399,35.5552635192871,-0.443123996257782
31251,0.0,0.0,0.0,0.0,8419,35.6506385803223,-0.575829982757568
31252,0.0,0.0,0.0,0.0,616,35.5737991333008,-0.429832994937897
31261,0.0,0.0,0.0,0.0,5309,35.639715,-0.587089
31301,0.0,0.0,0.0,0.0,2566,35.8954124450684,-0.339107990264893
31302,0.0,0.0,0.0,0.0,6028,35.7856254577637,-0.33203798532486
31303,0.0,0.0,0.0,0.0,8189,35.813362121582,-0.285730987787247
31304,0.0,0.0,0.0,0.0,4962,35.8073234558105,-0.27013099193573
31305,0.0,0.0,0.0,0.0,5885,35.6947479248047,-0.419813007116318
31306,0.0,0.0,0.0,0.0,5442,35.6806373596191,-0.410959005355835
31307,0.0,0.0,0.0,0.0,2440,35.7704696655273,-0.281598001718521
31309,0.0,0.0,0.0,0.0,5854,35.8212547302246,-0.354546993970871
31311,0.0,0.0,0.0,0.0,1634,35.7156028747559,-0.208708003163338
31312,0.0,0.0,0.0,0.0,2573,35.6808013916016,-0.364032000303268
31313,0.0,0.0,0.0,0.0,9147,35.7118797302246,-0.443827003240585
31314,0.0,0.0,0.0,0.0,5769,35.7262802124023,-0.464062005281448
31315,0.0,0.0,0.0,0.0,4069,35.6904678344727,-0.502608001232147
31316,0.0,0.0,0.0,0.0,4727,35.8007698059082,-0.376507014036179
31317,0.0,0.0,0.0,0.0,3200,35.8224296569824,-0.483671993017197
31318,0.0,0.0,0.0,0.0,4431,35.7939949035645,-0.166893005371094
31319,0.0,0.0,0.0,0.0,6200,35.8297538757324,-0.393934011459351
31322,0.0,0.0,0.0,0.0,2306,35.757438659668,-0.241383999586105
31328,0.0,0.0,0.0,0.0,2683,35.7294311523438,-0.344258010387421
31332,0.0,0.0,0.0,0.0,2470,35.7890892028809,-0.193312004208565
31333,0.0,0.0,0.0,0.0,3882,35.7887916564941,-0.254608988761902
31334,0.0,0.0,0.0,0.0,6228,35.822582244873,-0.350030988454819
31335,0.0,0.0,0.0,0.0,4962,35.8041687011719,-0.269960999488831
31337,0.0,0.0,0.0,0.0,8537,35.8101692199707,-0.303175985813141
31400,0.0,0.0,0.0,0.0,9370,35.7455062866211,-0.772188007831573
31402,0.0,0.0,0.0,0.0,1038,35.6482887268066,-0.975116014480591
31403,0.0,0.0,0.0,0.0,10953,35.7388534545898,-0.75060898065567
31404,0.0,0.0,0.0,0.0,4320,35.7028007507324,-0.812111973762512
31406,0.0,0.0,0.0,0.0,4799,35.7110786437988,-0.68586802482605
31407,0.0,0.0,0.0,0.0,1059,35.6729774475098,-0.89851701259613
31409,0.0,0.0,0.0,0.0,4930,35.7175483703613,-0.70811402797699
32304,0.0,0.0,0.0,0.0,348,34.4073071,0.4261032
32308,0.0,0.0,0.0,0.0,1895,34.4129599,0.0900083
33303,0.0,0.0,0.0,0.0,2290,28.704608,8.880829
34102,0.0,0.0,0.0,0.0,6362,36.1509246826172,4.79495191574097
34200,0.0,0.0,0.0,0.0,5658,36.0779113769531,4.46271276473999
34201,0.0,0.0,0.0,0.0,2812,36.1335105895996,4.7344012260437
34203,0.0,0.0,0.0,0.0,2515,36.2898979187012,4.78538084030151
34204,0.0,0.0,0.0,0.0,9717,36.2708282470703,4.84865093231201
34205,0.0,0.0,0.0,0.0,3411,36.2617950439453,4.66104078292847
34206,0.0,0.0,0.0,0.0,15651,36.0633354187012,4.62972116470337
34207,0.0,0.0,0.0,0.0,2353,36.3693351745605,4.73420095443726
34208,0.0,0.0,0.0,0.0,9041,36.1184272766113,4.37786388397217
34210,0.0,0.0,0.0,0.0,2117,36.2928276062012,4.66109704971313
34211,0.0,0.0,0.0,0.0,3471,36.2637214660645,4.70158910751343
34212,0.0,0.0,0.0,0.0,4475,36.2231407165527,4.77028894424438
34213,0.0,0.0,0.0,0.0,1139,36.2289047241211,4.33569097518921
34214,0.0,0.0,0.0,0.0,2876,36.2307891845703,4.60013914108276
34215,0.0,0.0,0.0,0.0,1325,36.3065910339355,4.71276187896729
34216,0.0,0.0,0.0,0.0,1841,36.0364685058594,4.40608310699463
34217,0.0,0.0,0.0,0.0,1062,36.1816368103027,4.90417814254761
34218,0.0,0.0,0.0,0.0,1415,36.257999420166,4.37476587295532
34219,0.0,0.0,0.0,0.0,1224,36.1361312866211,4.41333913803101
34221,0.0,0.0,0.0,0.0,1351,36.0291786193848,4.31104898452759
34223,0.0,0.0,0.0,0.0,2715,36.3881340026855,4.72751379013062
34225,0.0,0.0,0.0,0.0,771,36.1866760253906,4.54654312133789
34226,0.0,0.0,0.0,0.0,1881,36.2877082824707,4.69048500061035
34227,0.0,0.0,0.0,0.0,5283,36.2697677612305,4.8375039100647
34230,0.0,0.0,0.0,0.0,1140,36.0696144104004,4.54808807373047
34302,0.0,0.0,0.0,0.0,3360,35.9909400939941,4.96591377258301
34303,0.0,0.0,0.0,0.0,5469,35.9794769287109,4.87867307662964
34304,0.0,0.0,0.0,0.0,2749,36.061710357666,4.96779203414917
34305,0.0,0.0,0.0,0.0,1638,35.882755279541,5.02274894714355
34306,0.0,0.0,0.0,0.0,10964,36.1433868408203,5.02884292602539
34307,0.0,0.0,0.0,0.0,24212,35.9013328552246,4.89741086959839
34308,0.0,0.0,0.0,0.0,1737,36.2117462158203,4.97025489807129
34310,0.0,0.0,0.0,0.0,10227,35.9762535095215,4.74872303009033
34311,0.0,0.0,0.0,0.0,231,36.0404014587402,4.46640014648438
34312,0.0,0.0,0.0,0.0,1943,36.032039642334,4.88622283935547
34313,0.0,0.0,0.0,0.0,9682,36.1802787780762,5.02537107467651
34314,0.0,0.0,0.0,0.0,3504,36.0047988891602,4.64753580093384
34315,0.0,0.0,0.0,0.0,1639,35.9457778930664,4.68513011932373
34316,0.0,0.0,0.0,0.0,3305,35.873104095459,5.07818794250488
34317,0.0,0.0,0.0,0.0,1283,35.899543762207,4.77455282211304
34318,0.0,0.0,0.0,0.0,1127,35.9832153320312,5.08597278594971
34319,0.0,0.0,0.0,0.0,5812,36.1035919189453,4.90938806533813
34321,0.0,0.0,0.0,0.0,3313,36.0478630065918,5.08080196380615
34322,0.0,0.0,0.0,0.0,4294,35.9595832824707,4.91055107116699
34323,0.0,0.0,0.0,0.0,778,36.0357818603516,4.99986982345581
34324,0.0,0.0,0.0,0.0,1579,36.2315292358398,5.05703687667847
34326,0.0,0.0,0.0,0.0,1158,35.9874801635742,4.78491592407227
34329,0.0,0.0,0.0,0.0,2102,36.0841102600098,5.02226686477661
34330,0.0,0.0,0.0,0.0,1656,35.991813659668,4.59793376922607
34331,0.0,0.0,0.0,0.0,1163,36.2573051452637,4.98099613189697
34501,0.0,0.0,0.0,0.0,1134,36.256950378418,4.82179117202759
34502,0.0,0.0,0.0,0.0,1101,36.1593284606934,4.84950590133667
34503,0.0,0.0,0.0,0.0,5208,36.1985511779785,4.73433923721313
34504,0.0,0.0,0.0,0.0,1128,36.0903816223145,4.58693218231201
34506,0.0,0.0,0.0,0.0,2864,36.079231262207,4.66995000839233
35203,0.0,0.0,0.0,0.0,8182,36.8166999816895,3.84999990463257
35204,0.0,0.0,0.0,0.0,1621,36.8499984741211,3.90000009536743
35205,0.0,0.0,0.0,0.0,111,36.7055015563965,3.52369999885559
35206,0.0,0.0,0.0,0.0,439,36.8199996948242,3.90000009536743
35207,0.0,0.0,0.0,0.0,811,36.7798004150391,3.87299990653992
35209,0.0,0.0,0.0,0.0,261,36.7900009155273,3.9300000667572
35212,0.0,0.0,0.0,0.0,668,36.7900009155273,3.80999994277954
35213,0.0,0.0,0.0,0.0,62,36.7099990844727,3.86999988555908
35214,0.0,0.0,0.0,0.0,872,36.8400001525879,3.98000001907349
35302,0.0,0.0,0.0,0.0,884,36.6100006103516,3.6800000667572
35303,0.0,0.0,0.0,0.0,1012,36.8400001525879,3.73000001907349
35304,0.0,0.0,0.0,0.0,14587,36.723991394043,3.66814398765564
35306,0.0,0.0,0.0,0.0,1450,36.7099990844727,3.55999994277954
35307,0.0,0.0,0.0,0.0,1101,36.7999992370605,3.67000007629395
35308,0.0,0.0,0.0,0.0,2626,36.7700004577637,3.67000007629395
35309,0.0,0.0,0.0,0.0,9935,36.747501373291,3.82890009880066
35311,0.0,0.0,0.0,0.0,8481,36.7299995422363,3.60999989509583
35313,0.0,0.0,0.0,0.0,2554,36.7799987792969,3.59999990463257
35317,0.0,0.0,0.0,0.0,815,36.7599983215332,3.59999990463257
35319,0.0,0.0,0.0,0.0,6618,36.7999992370605,3.55999994277954
35320,0.0,0.0,0.0,0.0,7364,36.7099990844727,3.66000008583069
35321,0.0,0.0,0.0,0.0,564,36.7552490234375,3.75366640090942
35322,0.0,0.0,0.0,0.0,6940,36.7900009155273,3.59999990463257
35403,0.0,0.0,0.0,0.0,1899,36.6300010681152,3.36999988555908
35406,0.0,0.0,0.0,0.0,2643,36.6699981689453,3.25999999046326
35407,0.0,0.0,0.0,0.0,8268,36.7000007629395,3.29999995231628
35408,0.0,0.0,0.0,0.0,3927,36.6300010681152,3.3199999332428
35501,0.0,0.0,0.0,0.0,638,36.6500015258789,3.5699999332428
35503,0.0,0.0,0.0,0.0,3613,36.7299995422363,3.44000005722046
35505,0.0,0.0,0.0,0.0,4682,36.7700004577637,3.50999999046326
35506,0.0,0.0,0.0,0.0,3677,36.7000007629395,3.4300000667572
35507,0.0,0.0,0.0,0.0,1803,36.6800003051758,3.39000010490417
35510,0.0,0.0,0.0,0.0,354,36.689998626709,3.6800000667572
35511,0.0,0.0,0.0,0.0,16039,36.7299995422363,3.54999995231628
35513,0.0,0.0,0.0,0.0,1074,36.6345367431641,3.59140110015869
35515,0.0,0.0,0.0,0.0,355,36.7000007629395,3.42000007629395
35516,0.0,0.0,0.0,0.0,152,36.6290016174316,3.42799997329712
35517,0.0,0.0,0.0,0.0,3078,36.7599983215332,3.39000010490417
35519,0.0,0.0,0.0,0.0,6400,36.7099990844727,3.36999988555908
35522,0.0,0.0,0.0,0.0,1848,36.7000007629395,3.40000009536743
35523,0.0,0.0,0.0,0.0,27596,36.7322998046875,3.39190006256104
36101,0.0,0.0,0.0,0.0,2680,36.8039512634277,8.33075046539307
36103,0.0,0.0,0.0,0.0,2622,36.7184371948242,8.28448867797852
36106,0.0,0.0,0.0,0.0,3295,36.758731842041,8.33085823059082
36202,0.0,0.0,0.0,0.0,2395,36.8377876281738,8.12352180480957
36203,0.0,0.0,0.0,0.0,2042,36.7944869995117,8.13458919525146
36205,0.0,0.0,0.0,0.0,3137,36.8271789550781,8.60132503509521
36206,0.0,0.0,0.0,0.0,3664,36.8270797729492,8.42164993286133
36207,0.0,0.0,0.0,0.0,581,36.865406036377,8.34626388549805
36209,0.0,0.0,0.0,0.0,986,36.8225440979004,8.50349140167236
36210,0.0,0.0,0.0,0.0,3574,36.8824043273926,8.56793308258057
36211,0.0,0.0,0.0,0.0,1809,36.8291473388672,8.18086624145508
36212,0.0,0.0,0.0,0.0,1566,36.7861709594727,8.53454399108887
36213,0.0,0.0,0.0,0.0,1073,36.8445510864258,8.07605266571045
36215,0.0,0.0,0.0,0.0,1623,36.6594886779785,8.36947250366211
36216,0.0,0.0,0.0,0.0,687,36.8363342285156,8.64096069335938
36217,0.0,0.0,0.0,0.0,635,36.606258392334,8.2604808807373
36302,0.0,0.0,0.0,0.0,7142,36.8307723999023,7.86378049850464
36303,0.0,0.0,0.0,0.0,5240,36.6796875,7.714111328125
36304,0.0,0.0,0.0,0.0,5739,36.6794548034668,7.97697782516479
36306,0.0,0.0,0.0,0.0,12274,36.7011795043945,7.84714984893799
36307,0.0,0.0,0.0,0.0,16179,36.7555313110352,7.73893356323242
36308,0.0,0.0,0.0,0.0,2379,36.6623764038086,8.10688591003418
36309,0.0,0.0,0.0,0.0,7304,36.6450347900391,7.77566385269165
36310,0.0,0.0,0.0,0.0,6179,36.7325820922852,7.79817485809326
36311,0.0,0.0,0.0,0.0,8012,36.7264938354492,7.89623594284058
36313,0.0,0.0,0.0,0.0,4699,36.7574462890625,7.96648597717285
36315,0.0,0.0,0.0,0.0,1765,36.7051239013672,7.75227499008179
36316,0.0,0.0,0.0,0.0,1844,36.7357406616211,7.92401123046875
36317,0.0,0.0,0.0,0.0,5348,36.8297958374023,7.92461109161377
36321,0.0,0.0,0.0,0.0,10405,36.705005645752,7.83827495574951
36322,0.0,0.0,0.0,0.0,3239,36.7043952941895,7.87302780151367
36323,0.0,0.0,0.0,0.0,666,36.6115608215332,8.03838920593262
36324,0.0,0.0,0.0,0.0,6752,36.6809272766113,7.71851778030396
36325,0.0,0.0,0.0,0.0,6762,36.8269805908203,7.88564109802246
36401,0.0,0.0,0.0,0.0,2582,36.5898933410645,8.19793891906738
36402,0.0,0.0,0.0,0.0,1034,36.465217590332,8.05768585205078
36403,0.0,0.0,0.0,0.0,644,36.6008224487305,8.14688587188721
36404,0.0,0.0,0.0,0.0,847,36.5197372436523,8.03431129455566
36405,0.0,0.0,0.0,0.0,680,36.5371398925781,8.1700611114502
